"","HALLMARK_ADIPOGENESIS","HALLMARK_ALLOGRAFT_REJECTION","HALLMARK_ANDROGEN_RESPONSE","HALLMARK_ANGIOGENESIS","HALLMARK_APICAL_JUNCTION","HALLMARK_APICAL_SURFACE","HALLMARK_APOPTOSIS","HALLMARK_BILE_ACID_METABOLISM","HALLMARK_CHOLESTEROL_HOMEOSTASIS","HALLMARK_COAGULATION","HALLMARK_COMPLEMENT","HALLMARK_DNA_REPAIR","HALLMARK_E2F_TARGETS","HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION","HALLMARK_ESTROGEN_RESPONSE_EARLY","HALLMARK_ESTROGEN_RESPONSE_LATE","HALLMARK_FATTY_ACID_METABOLISM","HALLMARK_G2M_CHECKPOINT","HALLMARK_GLYCOLYSIS","HALLMARK_HEDGEHOG_SIGNALING","HALLMARK_HEME_METABOLISM","HALLMARK_HYPOXIA","HALLMARK_IL2_STAT5_SIGNALING","HALLMARK_IL6_JAK_STAT3_SIGNALING","HALLMARK_INFLAMMATORY_RESPONSE","HALLMARK_INTERFERON_ALPHA_RESPONSE","HALLMARK_INTERFERON_GAMMA_RESPONSE","HALLMARK_KRAS_SIGNALING_DN","HALLMARK_KRAS_SIGNALING_UP","HALLMARK_MITOTIC_SPINDLE","HALLMARK_MTORC1_SIGNALING","HALLMARK_MYC_TARGETS_V1","HALLMARK_MYC_TARGETS_V2","HALLMARK_MYOGENESIS","HALLMARK_NOTCH_SIGNALING","HALLMARK_OXIDATIVE_PHOSPHORYLATION","HALLMARK_P53_PATHWAY","HALLMARK_PANCREAS_BETA_CELLS","HALLMARK_PEROXISOME","HALLMARK_PI3K_AKT_MTOR_SIGNALING","HALLMARK_PROTEIN_SECRETION","HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY","HALLMARK_SPERMATOGENESIS","HALLMARK_TGF_BETA_SIGNALING","HALLMARK_TNFA_SIGNALING_VIA_NFKB","HALLMARK_UNFOLDED_PROTEIN_RESPONSE","HALLMARK_UV_RESPONSE_DN","HALLMARK_UV_RESPONSE_UP","HALLMARK_WNT_BETA_CATENIN_SIGNALING","HALLMARK_XENOBIOTIC_METABOLISM"
"M21",-0.0921968316032065,0.301199589733642,0.100516817390846,0.0510930173782223,0.249487382303569,0.357091571369989,0.36934542792547,0.067289618746976,0.278485123659406,0.301593256834502,0.275587575354289,-0.369718777848262,0.216020483441315,0.171171091149255,0.299395662108175,0.257274986814267,0.00615759023172546,0.370183570947297,-0.0391953292552216,-0.159113889859586,-0.0706783190144015,-0.151515115584681,0.276205819572284,0.46695494248491,0.34872789516246,0.537065364290832,0.495817827550639,0.110093275841601,0.183594459988126,0.389135430529134,-0.0374071220220757,-0.336183179783621,-0.149640939286275,0.160880860312807,-0.0485297808303422,-0.52641421175506,0.223464310872933,-0.42558112410729,0.049882884072171,0.0425381626331589,-0.00565328251662639,-0.0215528827661824,0.058900542326242,0.261102307986388,0.390659285535416,-0.122578615927829,0.110926983491763,-0.170625852823963,0.126945795820618,0.171493039763059
"M22",0.0292285827245373,0.36717293510341,0.124107950254651,0.472546018095766,0.35493529002278,0.311402278729945,0.346813230863394,0.0810670883500021,0.527111422714147,0.360277632797783,0.17210078479817,-0.354743573200571,-0.0298463609299652,0.555002945256954,0.2664377416368,0.349887654386849,0.187015881888721,-0.0424769854824562,-0.0892899691347769,0.216129025737473,-0.112606085221786,0.161392671037716,0.29452586543866,0.363044683784877,0.329433862966117,0.350529376817128,0.394417434626181,0.252082268333083,0.291057522517248,0.0780326082912981,0.0238822351231557,-0.263361897708629,-0.346855768434838,0.447582546324117,0.502390889224362,-0.249382589865285,0.324738547056624,0.0370278086844642,0.0927365112593343,0.113792819743171,-0.253423849279518,0.305798066525094,-0.171270875317605,0.328556963538452,0.459181834615658,-0.235609186676983,0.100906630499336,0.11398261936104,0.321201300084995,0.19860360013176
"M23",0.326551037046928,-0.0785764662105167,0.286879416381296,0.281178744302444,-0.0345371928397315,0.215679428365077,-0.00541445019625852,0.305686846979404,0.0591867049725432,0.28796265154763,0.0253378491094103,-0.055264595969135,-0.148323046168141,0.201375799373913,0.129654889333688,0.0183490446371788,0.342014995294812,0.0462526211383263,0.0825438516009312,-0.266857736562185,0.191611807929237,0.0283274479394273,0.0781220619650566,0.18418260613562,0.0746054233622931,0.333990320401247,0.156683891332467,0.00995958104185624,-0.0162562491741104,0.0380956482903197,0.125123441810989,-0.0408109491769396,-0.253032930576755,-0.0830643954024994,-0.0507198457139258,0.34164478178227,-0.0358829131383049,-0.0731165214299093,0.177866074021904,0.167652206836794,0.365535835423793,0.0661896772045139,-0.135002960080997,0.305771739512923,0.0416476953422673,0.00774478263612358,0.13719594076338,-0.010077707847394,-0.0193763489477126,0.345238403454803
"M24",0.0194169366505741,-0.338788627412632,0.12416828135926,-0.574576733115826,-0.281077260653446,-0.238845345679841,-0.199345959809484,-0.0573234993339682,-0.233413063842133,-0.340871525009207,-0.111683745900786,0.192915351153174,0.178854559037575,-0.444028991162033,-0.219763972377475,-0.213934045054918,-0.0914993443716165,0.242296834739472,0.00196587639380663,0.0945683893596204,0.102977625415991,-0.111984168674799,-0.216238898832163,-0.41868195149675,-0.278749677597893,-0.492219330445103,-0.394784341742837,-0.24555514473028,-0.216664650999417,0.141297312682533,0.22457725806248,0.394634308683035,0.143450257705885,-0.379183168486145,-0.219221400294345,0.300851308211777,-0.213122663500341,0.388154840108051,0.107247632997807,0.0758080730916597,0.446933918306976,-0.0404883096787509,0.0711787391583294,-0.135278498681369,-0.387738631761513,0.174756091737287,0.179515684360624,-0.107196666478595,-0.31462231127343,-0.214944473500369
"M25",-0.390067376381057,-0.0490479399534193,-0.225709407646726,-0.221143286365801,-0.190525634918174,-0.102105513081165,-0.246638966897825,-0.334046125456669,-0.316751638007784,-0.301641463089804,-0.10054112311661,-0.289542933868998,-0.101004454111143,-0.240691625722112,-0.127381356237011,-0.116086808090593,-0.332915582015372,-0.128146656089687,-0.181923151913664,0.0367462962862368,-0.00503189404339621,-0.200006129416894,-0.281140001212471,-0.137039726461928,-0.186190648354232,0.0404526811838642,0.00103483409518432,0.0731189537361482,-0.0479373083589342,-0.0581901764902961,-0.213603350997963,-0.349915855941859,-0.0613331051410168,-0.250335689023287,-0.528008507560889,-0.373114942029564,-0.304823652422704,-0.0971567984906599,-0.302223490562623,-0.0565743041026601,-0.234025591210269,-0.436457919838277,0.0289845055599227,-0.335247569449302,-0.356986444181436,-0.283285107885857,-0.12581608710304,-0.282023982075099,-0.196192066130631,-0.386020420706451
"M26",-0.285203623126914,-0.262534661761712,-0.329768216398984,-0.454539013048841,-0.463863603741913,-0.297357164236303,-0.405110101835085,-0.221839358463288,-0.451053181737201,-0.411551629677451,-0.353793171586438,0.218830344625622,0.127195916527076,-0.546449849033458,-0.498982402893401,-0.392508827703884,-0.183833866213356,-0.0994170296846577,-0.297915187869626,-0.50693161684648,-0.236972346639478,-0.432371779639174,-0.400488305230011,-0.38241389471474,-0.380272224437626,0.0720836996540448,-0.063574170744815,-0.0557426744238676,-0.368777673688792,-0.135808178124248,-0.300345400352564,0.0455069690469567,0.302612058096365,-0.438835542878536,-0.555577439021373,0.0346772828673309,-0.313345644736279,-0.402138465692737,-0.205088974014042,-0.362187701165829,-0.34951539691596,-0.283001764473379,0.194609743005451,-0.503613960586662,-0.480332850012168,-0.103486459148836,-0.482482743951551,-0.244760004946696,-0.382652347797411,-0.340585019025578
"M27",-0.293119587384172,0.00927692944248221,-0.243027379503071,0.223891491779118,-0.231884055587756,-0.255877681277842,-0.143282368957526,-0.276216336019108,-0.234293134849543,-0.168342150167598,-0.169534279306979,-0.098538113557873,-0.130644359067368,-0.0570946382993773,-0.209907475540121,-0.0846716661378125,-0.124595012516089,-0.144395905901404,-0.217585609178654,-0.33059043188258,-0.20764511882194,-0.259513853937654,-0.0484488977856301,-0.0438291071565412,-0.116733548935125,0.190225498909369,0.0507662550915121,0.0316085016428361,0.120832351757113,-0.217211343349828,-0.353222693056234,-0.255985004828828,-0.156139323482764,-0.0943388887666593,-0.415557183371001,-0.221736759137456,-0.273138188406831,0.0244717674873696,-0.280259715369614,-0.247443418273815,-0.327877429124095,0.0181118670717177,-0.0262821166633085,-0.397192836881754,-0.303841711779369,-0.283778914357185,-0.295450895113951,-0.330478200584559,-0.401533873798931,-0.0858971842785881
"M29",-0.0527278829488925,-0.134868855157084,-0.0168594233967667,-0.429515739472742,-0.275997551972093,-0.133934820749028,-0.228478147081407,-0.132004781805865,-0.148586812994722,-0.225296844379956,-0.0963232934130336,0.320195048141575,0.211765364231012,-0.31436664259506,-0.215428476842137,-0.199228673377072,-0.0850743815481947,0.00963137494862412,0.131476510773628,-0.0433927522954881,0.0905064852006389,-0.0190687538696881,-0.220199303972441,-0.176645895531596,-0.201158797393168,-0.362803592826236,-0.290455330710645,-0.159318090668386,-0.137533157452615,-0.214061475712757,0.206336617054065,0.358317050732635,0.0986205929480811,-0.322985421375833,0.066635209696128,0.234539028127154,-0.235674492642036,0.184236199166741,-0.0993725877927012,0.00736741167240057,0.142505306365344,0.00101530547331072,-0.120251731787945,-0.155221369216972,-0.230398654931012,0.108247991184555,-0.118906022467787,-0.0259799498191314,-0.114805760666991,-0.0975170998091432
"M30",-0.20581879399897,0.186261799272818,-0.0795899154674127,0.14536887033392,0.017577364627268,-0.129807387683692,-0.218149379762608,-0.156811284717669,-0.122085216403081,-0.12566674988285,0.0910998345182088,-0.256956579661763,-0.111588859134627,0.14591632386378,-0.0149494583636285,-0.0875304788607702,-0.107955593345968,-0.0202618662965567,-0.0824104288691381,0.249815155980247,-0.058978518565153,0.0511006639986658,0.098180180348185,-0.0934930023702401,0.00798177151392321,-0.163543015170687,-0.131028336527273,0.115857256021946,0.0310640183056477,7.9440054942953e-06,-0.185405235261829,-0.31388599448498,-0.211093930932466,0.0818593936459985,-0.0416716018333819,-0.33517641983256,-0.204606392477412,0.30799189064824,-0.268340173978125,-0.0600843297015307,-0.152301558089844,-0.35711700748795,0.157513069254932,-0.186348435667003,-0.111289653006965,-0.243994735350739,0.301781588902225,-0.239249466363683,-0.0579106422430394,-0.19463924884414
"M31",0.437696103674115,0.409060502780508,0.353560645962182,0.60612472774761,0.26111941198956,0.26765954294034,0.374015380935985,0.339294308144909,0.277074507637966,0.506683090106889,0.251123905654685,-0.0790273064775751,-0.164697680129654,0.552237034602972,0.228631056251447,0.244726258298206,0.432466488496684,-0.0650525544921222,0.29662797033932,-0.0877864812533381,0.189099399449087,0.289183724892963,0.329716550218938,0.46915455024659,0.367355364616403,0.506362341905812,0.478554998162797,-0.0243288408274763,0.28737853062411,0.0192724034022326,0.352533016666753,0.256845889278735,0.0354847514678845,0.335258300023444,0.432576493854858,0.431254167671674,0.275143921613701,-0.201056747058221,0.293349991223739,0.282550030647503,0.420099590977112,0.464178697461846,-0.127805224946247,0.563820602740967,0.357925310744787,0.0922468385593245,0.279448708217052,0.142607775113773,0.207210586361977,0.446445191728996
"M32",-0.0816562689696965,-0.212106485064469,0.22347280329636,-0.325929703374172,-0.0712957580847721,-0.43915902421909,-0.109219214644962,0.00189476428675536,0.00111751109101438,-0.219267079421805,0.0139955176838972,0.0916247462851669,0.203804153642837,-0.334181653733958,-0.0448466173324037,-0.114081427041591,0.00923561317194696,0.120131003151431,0.0729366539724938,0.327791754599545,-0.0190930819605668,0.0790236145897847,-0.151120688797124,-0.299175781421576,-0.150165468198782,-0.344902867604363,-0.296635291679666,-0.0344155593850764,-0.0748422724447897,-0.0240943841258819,0.320982578286099,0.403016327045304,0.0824309219456876,0.156089723371501,-0.190880528831918,0.334632428730904,-0.0323966293014993,0.36838719090478,0.134298911526551,0.218328669257789,0.304170396406516,-0.100116893250118,0.104700550377831,0.137640746085551,-0.0838063978682625,0.252763197848438,0.121407475613845,0.079383276966901,-0.224165114962272,-0.318345673385379
"M33",-0.0411119043399437,-0.0119851966841615,-0.120536727949413,0.307345449295155,0.2458743876771,0.247547986681726,0.0736359557180578,0.038950435363492,0.00728882097289951,0.199653194412098,0.127574016121218,-0.0425687660230357,-0.0612825499015321,0.292756814894718,0.178283035913635,0.161584048423252,-0.110113185874188,0.0113318469867979,-0.0293623976551576,0.372330946923711,-0.0919376396714513,0.0878380073718166,0.0870192181019052,0.0070656421871034,0.126946502815356,-0.24695967420003,-0.0886373086590685,0.146519600371014,0.0743236395184974,0.0406605874370385,0.116836171397866,-0.0752755268409964,0.0417237379959689,0.144954705579367,0.115409896718303,-0.115059606527999,0.0489167853923889,0.0344512424149072,-0.0170642432271024,0.156466354527078,0.169039959927213,-0.0642167950745934,-0.146908247277876,0.234839284915035,0.106399636738137,0.109462889452747,0.3032449826,0.173958659034953,0.204319350436525,0.190196165393062
"M34",0.0311941754431191,-0.252849274151695,0.240364413220217,-0.403876550905282,-0.289366034850585,-0.287832679426538,-0.167335427220564,-0.150420460439196,-0.306949446043084,-0.253509274585398,-0.153283268778643,0.345861129079601,0.257480360440701,-0.360753619007313,-0.173330834436888,-0.0939419671822018,-0.0606248587881607,0.222519570301021,0.0551587010412694,-0.295682314131868,0.0792788523899253,-0.0348099051936924,-0.237336116630548,-0.348655560625155,-0.247404480342571,-0.342508043425004,-0.311496225082163,-0.235326395235233,-0.250600473425045,0.0198121387307267,0.179970141990465,0.496700748198636,0.249669783352968,-0.336358301754615,-0.2615837412063,0.395848452793919,-0.043600927428875,0.232892887313666,0.114505661124843,-0.13580211247574,0.352614398455514,-0.0953441597614306,0.105130769824349,-0.0313759326787291,-0.162679387500812,0.271725779748545,-0.182526937586191,0.0931802877106587,-0.275111380686346,-0.166636878146556
"M35",-0.00710064058936052,-0.217579204244437,-0.32956977512625,-0.361249404575892,-0.0211034564239519,-0.047563812895941,-0.159569339771518,-0.130915418808873,-0.111083663686855,-0.314307503237778,-0.184238049152565,0.294888607246546,-0.100829711143731,-0.328168389397989,-0.0919830112617809,-0.109835159411689,-0.200965976111721,-0.295403148349752,0.0660626550268151,0.0420140599352821,-0.0982622961795436,0.0901966457365838,-0.256689900430799,-0.22512195899394,-0.307995777299966,-0.472615578902226,-0.411865750664686,-0.0146260685995406,-0.295202834700503,-0.323698520677283,-0.185243756169534,0.0442314981936693,0.205329369319927,-0.131233837648818,0.137064480760265,0.148656721744601,0.0439207123833471,0.0334492388514514,-0.0180567389074523,-0.158886991573748,-0.334171367137662,-0.00964749506492615,-0.204938112662844,-0.372818084638539,-0.10497856171412,0.0334605374665337,-0.257648589860661,0.207895555907305,0.0686780736564227,-0.237560796948128
"M36",0.0775847008691822,0.0224699141019947,-0.0144020891890475,0.372610306358732,0.350202012464818,0.281799678108764,0.189082087776668,0.10049376834081,0.177145559042803,0.266884614160347,0.0927656810261973,-0.0130653359419039,-0.296342293356693,0.39269963612378,0.289495255602441,0.2279477589467,-0.0176130474286996,-0.271639984235588,0.0304280266144357,0.279499421671447,-0.134169860883651,0.17862530555962,0.190289028791001,0.329467000246264,0.220219442723984,0.186853479578559,0.113384549591357,0.134070416212086,0.12994524805357,0.0167573744777439,-0.22952642694353,-0.427081124564153,-0.0614901973515924,0.331268307725935,0.402297439665282,-0.323087733277053,0.190332378709614,-0.271728484594992,0.0274130926297617,-0.0423020606671893,-0.359845919292249,0.182202128155274,-0.216387533947601,0.0956788789044119,0.264795963158723,-0.126644443679529,-0.0590995064529965,0.289884755479222,0.41699007390609,0.228790019476143
"M37",-0.0905956888688385,-0.311553919568034,-0.320919757646498,-0.152137564413459,0.0513510708262062,-0.192530958848746,-0.230529360259767,-0.250802559038519,-0.222052125955686,-0.209376045651295,-0.18917334940696,0.0327998771775298,-0.149837910992296,-0.263105668237316,-0.108735411765282,-0.137481833472867,-0.304132453236926,-0.109858224165318,-0.0726105754695002,0.271742536505716,-0.182858296844531,-0.0258517698713043,-0.243158897259807,-0.350994765839959,-0.180809754386276,-0.488370918708482,-0.496898672271141,0.0426839232967195,-0.110751872320625,-0.0251012279144298,-0.190923360337708,-0.218674019478853,-0.100130876105013,-0.180857384113158,-0.0928661874215375,-0.34229966443305,-0.138556917849518,-0.100461529701465,-0.247040147563,-0.264590395647044,-0.285375715409468,-0.105488831581349,0.174602521631153,-0.293618484800447,-0.269173303248112,0.0759878235455204,0.0471408668769448,-0.0460488075754897,0.00471085945859875,-0.262292752106076
